key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,By klicking “OK” below I confirm that I have carefully read the information in the email and I agree to participate in the study,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
,,,,,,,,2,0,1.117,7,1.211,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,5,5,35,1,mels/tonal_3b_dev.wav
,,,,,,,,2,0,1.087,7,1.045,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,6,6,46,1,mels/tonal_6b_std.wav
,,,,,,,,1,1,1.494,5,2.099,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,7,7,23,1,mels/atonal_6b_dev.wav
,,,,,,,,1,1,2.027,5,2.756,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,8,8,11,1,mels/atonal_3b_dev.wav
,,,,,,,,2,0,0.832,7,1.172,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,9,9,47,1,mels/tonal_6b_dev.wav
,,,,,,,,2,0,1.205,6,2.873,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,10,10,24,1,mels/tonal_1a_std.wav
,,,,,,,,2,0,3.552,5,1.986,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,11,11,33,1,mels/tonal_3a_dev.wav
,,,,,,,,2,0,2.495,6,1.959,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,12,12,17,1,mels/atonal_5a_dev.wav
,,,,,,,,2,0,1.308,7,1.643,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,13,13,26,1,mels/tonal_1b_std.wav
,,,,,,,,1,1,1.92,6,1.388,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,14,14,1,1,mels/atonal_1a_dev.wav
,,,,,,,,1,1,1.225,6,1.264,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,15,15,8,1,mels/atonal_3a_std.wav
,,,,,,,,2,0,2.406,4,1.391,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,16,16,2,1,mels/atonal_1b_std.wav
,,,,,,,,1,1,5.034,5,0.958,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,17,17,21,1,mels/atonal_6a_dev.wav
,,,,,,,,2,0,1.503,6,1.415,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,18,18,12,1,mels/atonal_4a_std.wav
,,,,,,,,2,0,0.718,7,0.931,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,19,19,43,1,mels/tonal_5b_dev.wav
,,,,,,,,2,0,1.508,7,1.9,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,20,20,18,1,mels/atonal_5b_std.wav
,,,,,,,,2,0,1.7,6,1.284,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,21,21,25,1,mels/tonal_1a_dev.wav
,,,,,,,,2,0,4.87,6,1.793,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,22,22,3,1,mels/atonal_1b_dev.wav
,,,,,,,,2,0,5.881,5,1.811,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,23,23,34,1,mels/tonal_3b_std.wav
,,,,,,,,2,0,0.856,7,1.733,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,24,24,30,1,mels/tonal_2b_std.wav
,,,,,,,,1,1,0.573,7,1.11,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,25,25,29,1,mels/tonal_2a_dev.wav
,,,,,,,,2,0,2.481,6,1.898,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,26,26,10,1,mels/atonal_3b_std.wav
,,,,,,,,1,1,1.858,5,1.851,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,27,27,41,1,mels/tonal_5a_dev.wav
,,,,,,,,2,0,2.588,5,1.919,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,28,28,13,1,mels/atonal_4a_dev.wav
,,,,,,,,2,0,0.706,6,1.98,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,29,29,28,1,mels/tonal_2a_std.wav
,,,,,,,,2,0,2.075,5,1.494,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,30,30,6,1,mels/atonal_2b_std.wav
,,,,,,,,1,1,0.816,6,2.118,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,31,31,14,1,mels/atonal_4b_std.wav
,,,,,,,,2,0,1.984,6,1.741,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,32,32,38,1,mels/tonal_4b_std.wav
,,,,,,,,2,0,3.86,7,1.224,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,33,33,20,1,mels/atonal_6a_std.wav
,,,,,,,,2,0,0.773,7,1.307,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,34,34,40,1,mels/tonal_5a_std.wav
,,,,,,,,2,0,2.267,7,2.669,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,35,35,39,1,mels/tonal_4b_dev.wav
,,,,,,,,1,1,0.687,6,1.296,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,36,36,27,1,mels/tonal_1b_dev.wav
,,,,,,,,2,0,1.141,5,1.663,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,37,37,16,1,mels/atonal_5a_std.wav
,,,,,,,,2,0,1.543,5,1.574,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,38,38,7,1,mels/atonal_2b_dev.wav
,,,,,,,,2,0,1.615,6,1.462,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,39,39,4,1,mels/atonal_2a_std.wav
,,,,,,,,2,0,1.552,6,1.293,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,40,40,22,1,mels/atonal_6b_std.wav
,,,,,,,,2,0,1.094,6,1.408,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,41,41,36,1,mels/tonal_4a_std.wav
,,,,,,,,2,0,1.598,6,2.488,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,42,42,32,1,mels/tonal_3a_std.wav
,,,,,,,,2,0,4.387,6,2.03,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,43,43,9,1,mels/atonal_3a_dev.wav
,,,,,,,,2,0,3.095,5,2.868,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,44,44,44,1,mels/tonal_6a_std.wav
,,,,,,,,2,0,1.186,7,1.412,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,45,45,37,1,mels/tonal_4a_dev.wav
,,,,,,,,1,1,0.696,6,2.084,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,46,46,0,1,mels/atonal_1a_std.wav
,,,,,,,,2,0,1.838,6,1.873,,,,,,,,I confirm,79,m,39,0,0,2021-01-12_13h52.31.997,exp_mumufe_builder,2020.2.2,Win32,60,,,0,47,47,31,1,mels/tonal_2b_dev.wav
