key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,By klicking “OK” below I confirm that I have carefully read the information in the email and I agree to participate in the study,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
,,,,,,,,2,0,2.175,7,1.474,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,5,5,22,1,mels/atonal_6b_std.wav
,,,,,,,,2,0,2.187,7,1.438,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,6,6,39,1,mels/tonal_4b_dev.wav
,,,,,,,,2,0,2.169,7,1.508,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,7,7,10,1,mels/atonal_3b_std.wav
,,,,,,,,2,0,1.902,7,1.323,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,8,8,1,1,mels/atonal_1a_dev.wav
,,,,,,,,2,0,1.755,7,1.352,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,9,9,44,1,mels/tonal_6a_std.wav
,,,,,,,,2,0,2.242,7,1.453,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,10,10,8,1,mels/atonal_3a_std.wav
,,,,,,,,2,0,2.188,7,1.586,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,11,11,3,1,mels/atonal_1b_dev.wav
,,,,,,,,2,0,1.776,7,1.321,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,12,12,14,1,mels/atonal_4b_std.wav
,,,,,,,,1,1,2.473,7,1.371,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,13,13,27,1,mels/tonal_1b_dev.wav
,,,,,,,,2,0,2.107,7,1.343,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,14,14,15,1,mels/atonal_4b_dev.wav
,,,,,,,,2,0,1.902,7,1.436,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,15,15,17,1,mels/atonal_5a_dev.wav
,,,,,,,,2,0,2.393,7,1.852,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,16,16,24,1,mels/tonal_1a_std.wav
,,,,,,,,1,1,2.16,7,1.558,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,17,17,37,1,mels/tonal_4a_dev.wav
,,,,,,,,1,1,5.755,5,3.126,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,18,18,25,1,mels/tonal_1a_dev.wav
,,,,,,,,2,0,5.425,7,1.74,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,19,19,18,1,mels/atonal_5b_std.wav
,,,,,,,,2,0,2.005,7,1.187,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,20,20,21,1,mels/atonal_6a_dev.wav
,,,,,,,,2,0,1.739,7,1.336,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,21,21,0,1,mels/atonal_1a_std.wav
,,,,,,,,2,0,2.202,7,1.091,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,22,22,5,1,mels/atonal_2a_dev.wav
,,,,,,,,2,0,1.502,7,1.568,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,23,23,4,1,mels/atonal_2a_std.wav
,,,,,,,,2,0,2.886,7,1.336,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,24,24,46,1,mels/tonal_6b_std.wav
,,,,,,,,2,0,1.459,7,1.587,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,25,25,38,1,mels/tonal_4b_std.wav
,,,,,,,,1,1,6.922,5,3.551,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,26,26,11,1,mels/atonal_3b_dev.wav
,,,,,,,,2,0,1.838,7,1.409,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,27,27,31,1,mels/tonal_2b_dev.wav
,,,,,,,,1,1,2.788,7,1.424,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,28,28,33,1,mels/tonal_3a_dev.wav
,,,,,,,,2,0,2.789,7,1.77,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,29,29,19,1,mels/atonal_5b_dev.wav
,,,,,,,,1,1,2.376,7,1.454,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,30,30,9,1,mels/atonal_3a_dev.wav
,,,,,,,,2,0,2.086,7,1.721,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,31,31,43,1,mels/tonal_5b_dev.wav
,,,,,,,,1,1,2.458,7,1.558,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,32,32,13,1,mels/atonal_4a_dev.wav
,,,,,,,,2,0,2.37,7,1.62,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,33,33,6,1,mels/atonal_2b_std.wav
,,,,,,,,2,0,2.187,7,1.136,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,34,34,40,1,mels/tonal_5a_std.wav
,,,,,,,,2,0,1.553,7,1.336,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,35,35,23,1,mels/atonal_6b_dev.wav
,,,,,,,,2,0,2.404,7,1.371,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,36,36,34,1,mels/tonal_3b_std.wav
,,,,,,,,2,0,1.424,7,1.206,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,37,37,2,1,mels/atonal_1b_std.wav
,,,,,,,,2,0,1.887,7,1.47,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,38,38,32,1,mels/tonal_3a_std.wav
,,,,,,,,2,0,1.56,7,0.791,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,39,39,20,1,mels/atonal_6a_std.wav
,,,,,,,,2,0,1.703,7,1.01,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,40,40,41,1,mels/tonal_5a_dev.wav
,,,,,,,,2,0,1.541,7,1.055,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,41,41,42,1,mels/tonal_5b_std.wav
,,,,,,,,2,0,1.486,7,0.76,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,42,42,30,1,mels/tonal_2b_std.wav
,,,,,,,,2,0,1.425,7,0.774,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,43,43,26,1,mels/tonal_1b_std.wav
,,,,,,,,1,1,4.235,5,2.472,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,44,44,45,1,mels/tonal_6a_dev.wav
,,,,,,,,2,0,1.709,7,1.393,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,45,45,28,1,mels/tonal_2a_std.wav
,,,,,,,,2,0,2.708,7,1.457,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,46,46,36,1,mels/tonal_4a_std.wav
,,,,,,,,2,0,2.676,5,5.252,,,,,,,,I confirm,67,m,69,3,5,2021-01-08_17h52.28.309,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,47,47,7,1,mels/atonal_2b_dev.wav
