key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
,,,,,,,,2,0,4.613,5,1.438,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,20,20,40,1,mels/tonal_5a_std.wav
,,,,,,,,1,1,1.152,5,2.834,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,21,21,43,1,mels/tonal_5b_dev.wav
,,,,,,,,2,0,2.647,4,3.799,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,22,22,28,1,mels/tonal_2a_std.wav
,,,,,,,,2,0,5.164,3,0.786,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,23,23,8,1,mels/atonal_3a_std.wav
,,,,,,,,2,0,2.066,4,1.366,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,24,24,2,1,mels/atonal_1b_std.wav
,,,,,,,,1,1,1.465,5,1.951,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,25,25,11,1,mels/atonal_3b_dev.wav
,,,,,,,,2,0,2.616,3,1.966,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,26,26,22,1,mels/atonal_6b_std.wav
,,,,,,,,2,0,2.115,5,1.416,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,27,27,35,1,mels/tonal_3b_dev.wav
,,,,,,,,2,0,2.033,3,2.169,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,28,28,14,1,mels/atonal_4b_std.wav
,,,,,,,,2,0,1.5,5,0.917,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,29,29,38,1,mels/tonal_4b_std.wav
,,,,,,,,1,1,1.018,5,0.963,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,30,30,31,1,mels/tonal_2b_dev.wav
,,,,,,,,1,1,3,3,0.768,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,31,31,41,1,mels/tonal_5a_dev.wav
,,,,,,,,2,0,1.668,3,3.031,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,32,32,18,1,mels/atonal_5b_std.wav
,,,,,,,,1,1,1.087,5,1.086,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,33,33,19,1,mels/atonal_5b_dev.wav
,,,,,,,,2,0,4.682,4,1.283,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,34,34,32,1,mels/tonal_3a_std.wav
,,,,,,,,1,1,1.848,4,1.167,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,35,35,9,1,mels/atonal_3a_dev.wav
,,,,,,,,2,0,2.883,5,1.084,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,36,36,39,1,mels/tonal_4b_dev.wav
,,,,,,,,2,0,1.9,6,3.231,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,37,37,46,1,mels/tonal_6b_std.wav
,,,,,,,,2,0,3.284,2,1.385,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,38,38,6,1,mels/atonal_2b_std.wav
,,,,,,,,1,1,2.899,3,1.218,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,39,39,1,1,mels/atonal_1a_dev.wav
,,,,,,,,2,0,4.347,5,1.783,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,40,40,33,1,mels/tonal_3a_dev.wav
,,,,,,,,1,1,0.634,6,1.402,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,41,41,27,1,mels/tonal_1b_dev.wav
,,,,,,,,2,0,1.533,5,1.37,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,42,42,20,1,mels/atonal_6a_std.wav
,,,,,,,,1,1,0.483,6,1.301,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,43,43,29,1,mels/tonal_2a_dev.wav
,,,,,,,,2,0,2.584,3,0.637,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,44,44,21,1,mels/atonal_6a_dev.wav
,,,,,,,,2,0,3.48,3,0.951,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,45,45,26,1,mels/tonal_1b_std.wav
,,,,,,,,1,1,1.267,4,1.168,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,46,46,42,1,mels/tonal_5b_std.wav
,,,,,,,,2,0,1.736,5,1.653,,,,,,,,35,f,36,0,0,2020-11-17_17h32.13.370,exp_mumufe_builder,2020.2.3,Win32,60,,,0,47,47,3,1,mels/atonal_1b_dev.wav
